0.000000;0.061806
0.000500;0.061825
0.001000;0.061839
0.001501;0.061864
0.002001;0.061873
0.002501;0.061886
0.003001;0.061889
0.003501;0.061897
0.004002;0.061897
0.004502;0.061903
0.005002;0.061903
0.005502;0.061908
0.006002;0.061914
0.006502;0.061934
0.007003;0.061958
0.007503;0.061986
0.008003;0.062012
0.008503;0.062039
0.009003;0.062066
0.009504;0.062095
0.010004;0.062115
0.010504;0.062125
0.011004;0.062123
0.011504;0.062119
0.012005;0.062112
0.012505;0.062106
0.013005;0.062106
0.013505;0.062120
0.014005;0.062139
0.014505;0.062156
0.015006;0.062163
0.015506;0.062158
0.016006;0.062145
0.016506;0.062125
0.017006;0.062098
0.017507;0.062073
0.018007;0.062062
0.018507;0.062068
0.019007;0.062079
0.019507;0.062091
0.020008;0.062097
0.020508;0.062098
0.021008;0.062097
0.021508;0.062093
0.022008;0.062073
0.022508;0.062035
0.023009;0.061992
0.023509;0.061961
0.024009;0.061948
0.024509;0.061948
0.025009;0.061961
0.025510;0.061986
0.026010;0.062012
0.026510;0.062024
0.027010;0.062019
0.027510;0.062006
0.028011;0.061990
0.028511;0.061976
0.029011;0.061957
0.029511;0.061928
0.030011;0.061887
0.030511;0.061837
0.031012;0.061794
0.031512;0.061768
0.032012;0.061755
0.032512;0.061755
0.033012;0.061769
0.033513;0.061793
0.034013;0.061820
0.034513;0.061851
0.035013;0.061881
0.035513;0.061901
0.036014;0.061911
0.036514;0.061915
0.037014;0.061907
0.037514;0.061877
0.038014;0.061826
0.038514;0.061781
0.039015;0.061771
0.039515;0.061794
0.040015;0.061827
0.040515;0.061859
0.041015;0.061894
0.041516;0.061938
0.042016;0.061992
0.042516;0.062042
0.043016;0.062067
0.043516;0.062060
0.044017;0.062041
0.044517;0.062039
0.045017;0.062059
0.045517;0.062081
0.046017;0.062091
0.046517;0.062086
0.047018;0.062068
0.047518;0.062042
0.048018;0.062014
0.048518;0.061987
0.049018;0.061967
0.049519;0.061953
0.050019;0.061934
0.050519;0.061908
0.051019;0.061878
0.051519;0.061857
0.052020;0.061851
0.052520;0.061852
0.053020;0.061856
0.053520;0.061858
0.054020;0.061856
0.054520;0.061844
0.055021;0.061818
0.055521;0.061786
0.056021;0.061759
0.056521;0.061739
0.057021;0.061718
0.057522;0.061687
0.058022;0.061657
0.058522;0.061659
0.059022;0.061698
0.059522;0.061749
0.060023;0.061794
0.060523;0.061831
0.061023;0.061868
0.061523;0.061915
0.062023;0.061968
0.062523;0.062004
0.063024;0.061996
0.063524;0.061945
0.064024;0.061878
0.064524;0.061813
0.065024;0.061751
0.065525;0.061702
0.066025;0.061677
0.066525;0.061678
0.067025;0.061691
0.067525;0.061700
0.068026;0.061698
0.068526;0.061685
0.069026;0.061657
0.069526;0.061611
0.070026;0.061555
0.070526;0.061497
0.071027;0.061455
0.071527;0.061442
0.072027;0.061446
0.072527;0.061453
0.073027;0.061466
0.073528;0.061492
0.074028;0.061534
0.074528;0.061591
0.075028;0.061657
0.075528;0.061721
0.076029;0.061773
0.076529;0.061816
0.077029;0.061855
0.077529;0.061893
0.078029;0.061924
0.078529;0.061942
0.079030;0.061947
0.079530;0.061947
0.080030;0.061946
0.080530;0.061938
0.081030;0.061914
0.081531;0.061872
0.082031;0.061830
0.082531;0.061810
0.083031;0.061808
0.083531;0.061806
0.084032;0.061793
0.084532;0.061765
0.085032;0.061731
0.085532;0.061710
0.086032;0.061705
0.086532;0.061700
0.087033;0.061667
0.087533;0.061592
0.088033;0.061505
0.088533;0.061438
0.089033;0.061415
0.089534;0.061444
0.090034;0.061507
0.090534;0.061575
0.091034;0.061620
0.091534;0.061642
0.092035;0.061651
0.092535;0.061646
0.093035;0.061622
0.093535;0.061583
0.094035;0.061550
0.094536;0.061524
0.095036;0.061500
0.095536;0.061479
0.096036;0.061457
0.096536;0.061413
0.097036;0.061325
0.097537;0.061220
0.098037;0.061140
0.098537;0.061105
0.099037;0.061124
0.099537;0.061178
0.100038;0.061240
0.100538;0.061297
0.101038;0.061342
0.101538;0.061375
0.102038;0.061396
0.102539;0.061414
0.103039;0.061439
0.103539;0.061469
0.104039;0.061499
0.104539;0.061529
0.105039;0.061554
0.105540;0.061570
0.106040;0.061578
0.106540;0.061584
0.107040;0.061599
0.107540;0.061622
0.108041;0.061650
0.108541;0.061684
0.109041;0.061713
0.109541;0.061727
0.110041;0.061721
0.110542;0.061707
0.111042;0.061698
0.111542;0.061699
0.112042;0.061707
0.112542;0.061717
0.113042;0.061721
0.113543;0.061713
0.114043;0.061693
0.114543;0.061669
0.115043;0.061655
0.115543;0.061654
0.116044;0.061656
0.116544;0.061654
0.117044;0.061641
0.117544;0.061618
0.118044;0.061593
0.118545;0.061567
0.119045;0.061536
0.119545;0.061508
0.120045;0.061492
0.120545;0.061490
0.121045;0.061500
0.121546;0.061521
0.122046;0.061544
0.122546;0.061561
0.123046;0.061575
0.123546;0.061593
0.124047;0.061613
0.124547;0.061632
0.125047;0.061646
0.125547;0.061648
0.126047;0.061630
0.126548;0.061594
0.127048;0.061559
0.127548;0.061541
0.128048;0.061541
0.128548;0.061549
0.129048;0.061554
0.129549;0.061547
0.130049;0.061539
0.130549;0.061544
0.131049;0.061556
0.131549;0.061558
0.132050;0.061545
0.132550;0.061507
0.133050;0.061443
0.133550;0.061376
0.134050;0.061313
0.134551;0.061258
0.135051;0.061215
0.135551;0.061178
0.136051;0.061136
0.136551;0.061088
0.137051;0.061037
0.137552;0.060987
0.138052;0.060941
0.138552;0.060901
0.139052;0.060871
0.139552;0.060843
0.140053;0.060812
0.140553;0.060784
0.141053;0.060759
0.141553;0.060731
0.142053;0.060707
0.142554;0.060700
0.143054;0.060710
0.143554;0.060726
0.144054;0.060742
0.144554;0.060763
0.145054;0.060799
0.145555;0.060860
0.146055;0.060936
0.146555;0.061006
0.147055;0.061056
0.147555;0.061089
0.148056;0.061108
0.148556;0.061116
0.149056;0.061119
0.149556;0.061125
0.150056;0.061141
0.150557;0.061168
0.151057;0.061202
0.151557;0.061232
0.152057;0.061254
0.152557;0.061261
0.153057;0.061253
0.153558;0.061242
0.154058;0.061245
0.154558;0.061273
0.155058;0.061315
0.155558;0.061355
0.156059;0.061387
0.156559;0.061414
0.157059;0.061435
0.157559;0.061448
0.158059;0.061451
0.158560;0.061439
0.159060;0.061409
0.159560;0.061361
0.160060;0.061303
0.160560;0.061243
0.161060;0.061187
0.161561;0.061152
0.162061;0.061143
0.162561;0.061144
0.163061;0.061139
0.163561;0.061134
0.164062;0.061136
0.164562;0.061141
0.165062;0.061141
0.165562;0.061134
0.166062;0.061124
0.166563;0.061119
0.167063;0.061121
0.167563;0.061123
0.168063;0.061122
0.168563;0.061121
0.169063;0.061127
0.169564;0.061150
0.170064;0.061186
0.170564;0.061227
0.171064;0.061264
0.171564;0.061297
0.172065;0.061326
0.172565;0.061348
0.173065;0.061361
0.173565;0.061361
0.174065;0.061346
0.174566;0.061317
0.175066;0.061283
0.175566;0.061260
0.176066;0.061255
0.176566;0.061263
0.177067;0.061273
0.177567;0.061268
0.178067;0.061244
0.178567;0.061216
0.179067;0.061199
0.179567;0.061192
0.180068;0.061190
0.180568;0.061186
0.181068;0.061172
0.181568;0.061149
0.182068;0.061116
0.182569;0.061085
0.183069;0.061070
0.183569;0.061075
0.184069;0.061091
0.184569;0.061109
0.185070;0.061127
0.185570;0.061147
0.186070;0.061163
0.186570;0.061170
0.187070;0.061160
0.187570;0.061142
0.188071;0.061135
0.188571;0.061145
0.189071;0.061171
0.189571;0.061204
0.190071;0.061232
0.190572;0.061252
0.191072;0.061253
0.191572;0.061235
0.192072;0.061203
0.192572;0.061166
0.193073;0.061139
0.193573;0.061136
0.194073;0.061149
0.194573;0.061167
0.195073;0.061183
0.195573;0.061192
0.196074;0.061194
0.196574;0.061191
0.197074;0.061180
0.197574;0.061162
0.198074;0.061149
0.198575;0.061148
0.199075;0.061145
0.199575;0.061130
0.200075;0.061117
0.200575;0.061124
0.201076;0.061144
0.201576;0.061167
0.202076;0.061186
0.202576;0.061198
0.203076;0.061205
0.203576;0.061209
0.204077;0.061213
0.204577;0.061217
0.205077;0.061215
0.205577;0.061200
0.206077;0.061170
0.206578;0.061121
0.207078;0.061070
0.207578;0.061039
