0.000000;0.167831
0.000500;0.167856
0.001000;0.167840
0.001500;0.167859
0.001999;0.167865
0.002499;0.167911
0.002999;0.167939
0.003499;0.167985
0.003999;0.168006
0.004499;0.168025
0.004998;0.168031
0.005498;0.168068
0.005998;0.168120
0.006498;0.168202
0.006998;0.168294
0.007498;0.168410
0.007997;0.168511
0.008497;0.168584
0.008997;0.168610
0.009497;0.168599
0.009997;0.168548
0.010497;0.168494
0.010997;0.168448
0.011496;0.168418
0.011996;0.168381
0.012496;0.168336
0.012996;0.168284
0.013496;0.168245
0.013996;0.168193
0.014495;0.168068
0.014995;0.167846
0.015495;0.167605
0.015995;0.167385
0.016495;0.167198
0.016995;0.167050
0.017494;0.166955
0.017994;0.166911
0.018494;0.166928
0.018994;0.167003
0.019494;0.167129
0.019994;0.167269
0.020494;0.167393
0.020993;0.167485
0.021493;0.167546
0.021993;0.167577
0.022493;0.167594
0.022993;0.167593
0.023493;0.167565
0.023992;0.167501
0.024492;0.167396
0.024992;0.167239
0.025492;0.167062
0.025992;0.166919
0.026492;0.166848
0.026992;0.166850
0.027491;0.166916
0.027991;0.167029
0.028491;0.167158
0.028991;0.167265
0.029491;0.167346
0.029991;0.167412
0.030490;0.167468
0.030990;0.167512
0.031490;0.167556
0.031990;0.167596
0.032490;0.167630
0.032990;0.167665
0.033489;0.167705
0.033989;0.167739
0.034489;0.167742
0.034989;0.167705
0.035489;0.167653
0.035989;0.167615
0.036489;0.167599
0.036988;0.167586
0.037488;0.167552
0.037988;0.167471
0.038488;0.167359
0.038988;0.167273
0.039488;0.167230
0.039987;0.167219
0.040487;0.167222
0.040987;0.167224
0.041487;0.167213
0.041987;0.167184
0.042487;0.167160
0.042986;0.167150
0.043486;0.167144
0.043986;0.167140
0.044486;0.167142
0.044986;0.167149
0.045486;0.167161
0.045986;0.167172
0.046485;0.167182
0.046985;0.167196
0.047485;0.167219
0.047985;0.167246
0.048485;0.167275
0.048985;0.167314
0.049484;0.167360
0.049984;0.167400
0.050484;0.167428
0.050984;0.167451
0.051484;0.167482
0.051984;0.167531
0.052483;0.167586
0.052983;0.167624
0.053483;0.167628
0.053983;0.167591
0.054483;0.167526
0.054983;0.167457
0.055483;0.167394
0.055982;0.167343
0.056482;0.167309
0.056982;0.167288
0.057482;0.167266
0.057982;0.167244
0.058482;0.167237
0.058981;0.167250
0.059481;0.167278
0.059981;0.167317
0.060481;0.167361
0.060981;0.167410
0.061481;0.167467
0.061980;0.167527
0.062480;0.167578
0.062980;0.167610
0.063480;0.167625
0.063980;0.167631
0.064480;0.167637
0.064980;0.167641
0.065479;0.167644
0.065979;0.167636
0.066479;0.167608
0.066979;0.167565
0.067479;0.167523
0.067979;0.167495
0.068478;0.167484
0.068978;0.167487
0.069478;0.167500
0.069978;0.167520
0.070478;0.167538
0.070978;0.167543
0.071477;0.167538
0.071977;0.167538
0.072477;0.167546
0.072977;0.167555
0.073477;0.167564
0.073977;0.167568
0.074477;0.167547
0.074976;0.167481
0.075476;0.167385
0.075976;0.167281
0.076476;0.167182
0.076976;0.167100
0.077476;0.167033
0.077975;0.166979
0.078475;0.166945
0.078975;0.166950
0.079475;0.166993
0.079975;0.167056
0.080475;0.167122
0.080975;0.167181
0.081474;0.167224
0.081974;0.167241
0.082474;0.167223
0.082974;0.167188
0.083474;0.167164
0.083974;0.167156
0.084473;0.167158
0.084973;0.167177
0.085473;0.167213
0.085973;0.167263
0.086473;0.167325
0.086973;0.167400
0.087472;0.167472
0.087972;0.167509
0.088472;0.167482
0.088972;0.167378
0.089472;0.167230
0.089972;0.167099
0.090472;0.167024
0.090971;0.167010
0.091471;0.167045
0.091971;0.167102
